Type,ID,Birth time (milsec),Death time (milsec),Time lived (milsec),Updates / Frames lived,Health,Max health,Health ratio,Energy,Max energy,Energy ratio,Total Energy gained,Tiles traveled,Attack power,Organisms attacked,Animals killed,Plants killed,Parent Id,Number of Offsprings,Color red value,Color green value,Color blue value
Animal,51780,594957,615371,20414,517,-12.18,100,-0.12,0,100,0.0,2290.04,98,22.36,0,0,2,,0,87,140,149
Animal,49468,572622,615442,42820,1068,-1.7,100,-0.02,0,100,0.0,4803.5,157,15.24,0,0,5,,3,128,167,157
Animal,53134,607871,615442,7571,204,-2.72,100,-0.03,0,100,0.0,904.35,42,20.55,0,0,2,,0,143,140,119
Animal,48382,562267,615444,53177,1381,-3.63,100,-0.04,0,100,0.0,6120.3,210,19.32,0,0,3,,0,137,139,173
Animal,52983,606264,615479,9215,242,-1.62,100,-0.02,0,100,0.0,1039.08,53,15.65,0,0,1,,0,127,123,122
Animal,51189,589448,615484,26036,641,-2.75,100,-0.03,0,100,0.0,2841.72,108,14.04,0,0,3,,1,117,148,151
Animal,51189,589448,615485,26037,641,-6.75,100,-0.07,0,100,0.0,2841.72,109,14.04,0,0,3,,1,117,148,151
Animal,50979,587400,615588,28188,695,-3.37,100,-0.03,0,100,0.0,3136.05,123,19.7,0,0,2,,1,138,135,158
Animal,50979,587400,615588,28188,695,-7.37,100,-0.07,0,100,0.0,3136.05,124,19.7,0,0,2,,1,138,135,158
Animal,52026,597276,615589,18313,437,-0.1,100,-0.0,0,100,0.0,1907.91,69,18.21,0,0,2,,0,113,121,140
Animal,48242,560980,615589,54609,1422,-3.36,100,-0.03,0,100,0.0,6359.1,214,18.4,0,0,3,,0,119,155,141
Animal,51220,589748,615589,25841,639,-3.62,100,-0.04,0,100,0.0,2884.87,111,20.03,0,0,2,,0,145,122,156
Animal,50869,586421,615590,29169,709,-0.76,100,-0.01,0,100,0.0,3107.53,120,13.21,0,0,4,,2,154,149,131
Animal,51400,591329,615593,24264,628,-1.82,100,-0.02,0,100,0.0,2862.63,159,17.12,0,0,11,,0,134,106,121
Animal,51138,588964,615661,26697,636,-4.45,100,-0.04,0,100,0.0,2778.17,75,13.2,0,0,2,,0,179,181,107
Animal,50117,578993,615666,36673,914,-0.35,100,-0.0,0,100,0.0,4257.13,161,26.21,0,0,6,,2,154,184,156
Animal,47921,557815,615666,57851,1544,-2.8,100,-0.03,0,100,0.0,6769.96,240,18.93,0,0,7,,0,139,197,122
Animal,47921,557815,615666,57851,1544,-6.8,100,-0.07,0,100,0.0,6769.96,241,18.93,0,0,7,,0,139,197,122
Animal,53456,611052,615667,4615,149,-3.95,100,-0.04,0,100,0.0,643.76,53,20.63,0,0,5,,0,107,187,155
Animal,53456,611052,615667,4615,149,-7.95,100,-0.08,0,100,0.0,643.76,54,20.63,0,0,5,,0,107,187,155
Animal,45970,538331,615667,77336,2141,-3.49,100,-0.03,0,100,0.0,10050.66,297,21.77,0,0,5,,5,164,153,112
Animal,41697,488056,615667,127611,3656,-1.32,100,-0.01,0,100,0.0,15907.16,437,12.33,0,0,8,,5,141,183,148
Animal,52912,605595,615698,10103,267,-3.9,100,-0.04,0,100,0.0,1224.6,65,21.26,0,0,1,,1,154,153,143
Animal,52912,605595,615698,10103,267,-7.9,100,-0.08,0,100,0.0,1224.6,66,21.26,0,0,1,,1,154,153,143
Animal,49328,571238,615704,44466,1140,-0.15,100,-0.0,0,100,0.0,5176.52,183,17.49,0,0,2,,1,139,182,121
Animal,49328,571238,615704,44466,1140,-4.15,100,-0.04,0,100,0.0,5176.52,184,17.49,0,0,2,,1,139,182,121
Animal,52910,605594,615735,10141,265,-8.0,100,-0.08,23.14,100,0.23,1271.39,58,22.7,0,0,10,,1,125,120,142
Animal,53650,613574,615736,2162,81,-3.55,100,-0.04,0,100,0.0,333.15,42,20.82,0,0,8,,0,138,109,134
Animal,53650,613574,615736,2162,81,-7.55,100,-0.08,0,100,0.0,333.15,43,20.82,0,0,8,,0,138,109,134
Animal,51137,588926,615739,26813,677,-1.16,100,-0.01,0,100,0.0,3113.05,133,18.36,0,0,6,,2,146,156,101
Animal,52913,605598,615740,10142,287,-0.22,100,-0.0,0,100,0.0,1357.68,69,19.97,0,0,6,,2,117,175,137
Animal,52913,605598,615740,10142,287,-4.22,100,-0.04,0,100,0.0,1357.68,70,19.97,0,0,6,,2,117,175,137
Animal,49511,572994,615772,42778,1091,-12.34,100,-0.12,0,100,0.0,4769.49,205,16.65,0,0,17,,0,134,160,132
Animal,50082,578638,615776,37138,924,-1.83,100,-0.02,0,100,0.0,4254.22,144,18.46,0,0,2,,3,145,169,106
Animal,50082,578638,615776,37138,924,-5.83,100,-0.06,0,100,0.0,4254.22,145,18.46,0,0,2,,3,145,169,106
Animal,53593,612724,615808,3084,110,-2.58,100,-0.03,0,100,0.0,461.3,50,23.07,0,0,7,,0,109,107,98
Animal,53593,612724,615808,3084,110,-6.58,100,-0.07,0,100,0.0,461.3,51,23.07,0,0,7,,0,109,107,98
Animal,52454,601250,615812,14562,368,-2.4,100,-0.02,0,100,0.0,1539.99,59,12.83,0,0,1,,0,118,151,143
Animal,52454,601250,615812,14562,368,-6.4,100,-0.06,0,100,0.0,1539.99,60,12.83,0,0,1,,0,118,151,143
Animal,47460,553417,615839,62422,1618,-3.81,100,-0.04,0,100,0.0,7030.92,162,10.73,0,0,2,,4,143,168,142
Animal,47460,553417,615839,62422,1618,-7.81,100,-0.08,0,100,0.0,7030.92,163,10.73,0,0,2,,4,143,168,142
Animal,51955,596526,615845,19319,482,-1.89,100,-0.02,0,100,0.0,2186.02,89,23.97,0,0,3,,0,143,94,123
Animal,51955,596526,615845,19319,482,-5.89,100,-0.06,0,100,0.0,2186.02,90,23.97,0,0,3,,0,143,94,123
Animal,49500,572887,615883,42996,1088,-0.05,100,-0.0,0,100,0.0,4918.35,170,17.08,0,0,2,,3,122,147,150
Animal,50371,581919,615884,33965,860,-2.33,100,-0.02,0,100,0.0,4264.15,158,27.76,0,0,7,,3,153,177,166
Animal,52627,603093,615914,12821,325,-1.99,100,-0.02,0,100,0.0,1402.68,68,17.19,0,0,4,,0,165,133,102
Animal,52627,603093,615915,12822,325,-5.99,100,-0.06,0,100,0.0,1402.68,69,17.19,0,0,4,,0,165,133,102
Animal,53265,609203,615919,6716,195,-2.64,100,-0.03,0,100,0.0,875.79,57,29.59,0,0,4,,0,172,192,155
Animal,53265,609203,615919,6716,195,-6.64,100,-0.07,0,100,0.0,875.79,58,29.59,0,0,4,,0,172,192,155
Animal,53699,614254,615920,1666,75,-3.48,100,-0.03,0,100,0.0,231.02,68,16.04,0,0,8,,0,163,136,143
Animal,53699,614254,615920,1666,75,-7.48,100,-0.07,0,100,0.0,231.02,69,16.04,0,0,8,,0,163,136,143
Animal,50752,585285,615951,30666,761,-0.02,100,-0.0,0,100,0.0,3430.58,118,19.58,0,0,2,,1,113,119,142
Animal,49880,576491,615955,39464,987,-1.34,100,-0.01,0,100,0.0,4566.94,179,13.96,0,0,5,,6,139,157,127
Animal,52937,605839,615956,10117,281,-2.03,100,-0.02,0,100,0.0,1192.97,72,15.37,0,0,3,,0,108,160,124
Animal,52937,605839,615956,10117,281,-6.03,100,-0.06,0,100,0.0,1192.97,73,15.37,0,0,3,,0,108,160,124
Animal,52391,600712,615988,15276,394,-8.0,100,-0.08,15.98,100,0.16,1753.3,76,16.0,0,0,2,,0,103,109,138
Animal,51329,590710,616094,25384,612,-2.07,100,-0.02,0,100,0.0,2621.06,111,14.37,0,0,2,,0,162,143,137
Animal,42556,499352,616099,116747,3315,-1.44,100,-0.01,0,100,0.0,14624.16,420,13.41,0,0,7,,5,110,183,142
Animal,51931,596293,616130,19837,497,-8.92,100,-0.09,0,100,0.0,2327.86,94,22.21,0,0,2,,1,113,105,116
Animal,50034,578189,616166,37977,922,-12.31,100,-0.12,0,100,0.0,4235.74,139,19.98,0,0,2,,1,162,163,148
Animal,51099,588577,616167,27590,673,-8.0,100,-0.08,8.34,100,0.08,3023.61,103,18.8,0,0,3,,0,104,129,131
Animal,49282,570872,616206,45334,1156,-1.73,100,-0.02,0,100,0.0,5128.57,188,15.56,0,0,2,,0,151,140,121
Animal,49282,570872,616206,45334,1156,-5.73,100,-0.06,0,100,0.0,5128.57,189,15.56,0,0,2,,0,151,140,121
Animal,53215,608705,616242,7537,225,-3.7,100,-0.04,0,100,0.0,1017.35,68,20.19,0,0,6,,0,128,148,98
Animal,52332,600092,616243,16151,435,-2.35,100,-0.02,0,100,0.0,1958.99,105,19.28,0,0,5,,0,176,173,134
Animal,52332,600092,616243,16151,435,-6.35,100,-0.06,0,100,0.0,1958.99,106,19.28,0,0,5,,0,176,173,134
Animal,51415,591462,616529,25067,650,-3.46,100,-0.03,0,100,0.0,2882.83,150,13.81,0,0,10,,0,127,122,156
Animal,51415,591462,616529,25067,650,-7.46,100,-0.07,0,100,0.0,2882.83,151,13.81,0,0,10,,0,127,122,156
Animal,53777,615369,616559,1190,47,-3.59,100,-0.04,0,100,0.0,156.46,32,13.97,0,0,1,,0,156,186,115
Animal,53777,615369,616559,1190,47,-7.59,100,-0.08,0,100,0.0,156.46,33,13.97,0,0,1,,0,156,186,115
Animal,52742,604107,616596,12489,330,-1.51,100,-0.02,0,100,0.0,1516.09,65,21.29,0,0,3,,1,89,141,153
Animal,50777,585496,616632,31136,746,-0.77,100,-0.01,52,100,0.52,3380.66,76,16.51,0,0,2,,0,122,122,111
Animal,48225,560805,616672,55867,1493,-3.54,100,-0.04,0,100,0.0,6669.13,255,14.06,0,0,11,,1,116,173,126
Animal,42116,493653,616987,123334,3390,-2.88,100,-0.03,0,100,0.0,14636.5,200,10.56,0,0,1,,5,180,179,107
Animal,49639,574275,617024,42749,1086,-1.14,100,-0.01,0,100,0.0,5040.83,197,21.51,0,0,16,,2,151,109,158
Animal,49639,574275,617024,42749,1086,-5.14,100,-0.05,0,100,0.0,5040.83,198,21.51,0,0,16,,2,151,109,158
Animal,53820,615875,617055,1180,48,-1.28,100,-0.01,0,100,0.0,147.86,34,13.2,0,0,1,,0,149,153,116
Animal,42815,502670,617166,114496,3292,-2.37,100,-0.02,0,100,0.0,15114.28,557,16.22,0,0,26,,10,137,166,142
Animal,42815,502670,617166,114496,3292,-6.37,100,-0.06,0,100,0.0,15114.28,558,16.22,0,0,26,,10,137,166,142
Animal,50486,582978,617202,34224,850,-1.33,100,-0.01,0,100,0.0,3760.11,146,16.67,0,0,8,,2,136,94,124
Animal,50689,584741,617234,32493,767,-8.0,100,-0.08,34.95,100,0.35,3409.03,53,13.97,0,0,1,,0,103,147,144
Animal,51991,596846,617239,20393,508,-0.87,100,-0.01,0,100,0.0,2253.97,98,15.65,0,0,11,,1,126,183,155
Animal,42627,500409,617309,116900,3189,-1.12,100,-0.01,0,100,0.0,13833.25,179,10.96,0,0,1,,4,123,126,108
Animal,42627,500409,617309,116900,3189,-5.12,100,-0.05,0,100,0.0,13833.25,180,10.96,0,0,1,,4,123,126,108
Animal,47228,551229,617418,66189,1759,-1.25,100,-0.01,24,100,0.24,8178.08,241,18.69,0,0,6,,2,157,133,159
Animal,49279,570797,617501,46704,1170,-2.2,100,-0.02,0,100,0.0,5283.59,176,18.5,0,0,4,,1,138,151,137
Animal,49279,570797,617501,46704,1170,-6.2,100,-0.06,0,100,0.0,5283.59,177,18.5,0,0,4,,1,138,151,137
Animal,47923,557818,617728,59910,1556,-2.14,100,-0.02,0,100,0.0,6853.43,201,18.95,0,0,3,,1,147,131,120
Animal,49054,568848,617759,48911,1187,-8.0,100,-0.08,50.78,100,0.51,5379.0,71,15.32,0,0,1,,2,140,145,158
Animal,47856,557259,617907,60648,1626,-4.15,100,-0.04,61.44,100,0.61,7340.55,307,15.9,0,0,16,,2,132,173,104
Animal,42916,503960,618014,114054,3209,-8.0,100,-0.08,32.19,100,0.32,14198.69,427,14.52,0,0,9,,3,177,94,134
Animal,48485,563308,618084,54776,1381,-0.77,100,-0.01,0,100,0.0,5966.51,122,13.74,0,0,1,,1,159,92,147
Animal,48485,563308,618084,54776,1381,-4.77,100,-0.05,0,100,0.0,5966.51,123,13.74,0,0,1,,1,159,92,147
Animal,48041,558872,618191,59319,1512,0.0,100,0.0,0,100,0.0,6761.51,133,13.54,0,0,1,,3,123,143,126
Animal,48041,558872,618191,59319,1512,-4.0,100,-0.04,0,100,0.0,6761.51,134,13.54,0,0,1,,3,123,143,126
Animal,53979,618230,618302,72,8,-5.4,100,-0.05,9.99,100,0.1,0,8,9.12,0,0,0,,0,163,123,135
Animal,49508,572960,618304,45344,1133,-0.55,100,-0.01,0,100,0.0,5225.52,173,19.91,0,0,9,,2,135,168,120
Animal,49508,572960,618304,45344,1133,-4.55,100,-0.05,0,100,0.0,5225.52,174,19.91,0,0,9,,2,135,168,120
Animal,52554,602268,618696,16428,434,-6.83,100,-0.07,80,100,0.8,2047.29,69,17.53,0,0,3,,0,155,171,94
Animal,53753,615040,618803,3763,123,-2.21,100,-0.02,0,100,0.0,553.41,35,23.06,0,0,6,,0,140,123,143
Animal,53753,615040,618803,3763,123,-6.21,100,-0.06,0,100,0.0,553.41,36,23.06,0,0,6,,0,140,123,143
Animal,53961,617942,618837,895,31,-5.14,100,-0.05,56,100,0.56,202.84,11,12.68,0,0,1,,0,197,112,166
Animal,54040,619192,619549,357,18,-1.28,100,-0.01,0,100,0.0,0,18,14.44,0,0,0,,0,77,157,131
Animal,54065,619511,619654,143,6,-7.75,100,-0.08,26.36,100,0.26,0,6,10.55,0,0,0,,0,100,183,138
Animal,47450,553277,620246,66969,1719,-4.0,100,-0.04,18.13,100,0.18,7721.15,115,13.56,0,0,2,,2,81,174,121
Animal,54123,620357,620468,111,8,-7.6,100,-0.08,11.76,100,0.12,0,8,12.97,0,0,0,,0,140,162,166
Animal,40024,468858,621315,152457,4274,-0.06,100,-0.0,0,100,0.0,18559.61,286,11.17,0,0,2,,6,184,139,100
Animal,44137,518505,621459,102954,2852,0,100,0.0,44,100,0.44,12484.64,251,12.85,0,0,2,,3,145,146,89
Animal,54156,620905,621496,591,22,-9.82,100,-0.1,41.66,100,0.42,89.53,13,15.99,0,0,2,,0,130,149,114
Animal,53829,616018,621533,5515,162,-7.19,100,-0.07,48,100,0.48,767.1,29,13.14,0,0,1,,0,109,115,120
Animal,47322,552081,621607,69526,1813,-8.66,100,-0.09,11.63,100,0.12,7976.69,157,12.69,0,0,1,,2,85,142,119
Animal,51631,593500,621719,28219,704,-8.68,100,-0.09,24,100,0.24,3103.03,88,13.61,0,0,3,,0,161,189,169
Animal,52152,598347,621756,23409,591,-8.0,100,-0.08,34.9,100,0.35,2689.47,75,14.13,0,0,1,,1,157,174,77
Animal,51203,589607,621792,32185,776,-3.38,100,-0.03,40,100,0.4,3404.1,56,13.77,0,0,2,,0,156,184,83
Animal,45918,537755,622349,84594,2272,-8.0,100,-0.08,5.04,100,0.05,10429.24,196,16.26,0,0,4,,4,93,111,95
Animal,50680,584618,622386,37768,926,-3.34,100,-0.03,56,100,0.56,4252.04,94,14.4,0,0,2,,1,82,143,147
Animal,52086,597779,622422,24643,644,-0.26,100,-0.0,0,100,0.0,2915.79,111,14.7,0,0,7,,2,114,138,125
Animal,52086,597779,622422,24643,644,-4.26,100,-0.04,0,100,0.0,2915.79,112,14.7,0,0,7,,2,114,138,125
Animal,52665,603379,622459,19080,505,-1.49,100,-0.01,0,100,0.0,2309.92,84,18.63,0,0,3,,1,121,159,164
Animal,54235,622044,622460,416,18,-1.75,100,-0.02,0,100,0.0,16.03,16,20.04,0,0,1,,0,113,176,151
Animal,54235,622044,622460,416,18,-15.75,100,-0.16,0,100,0.0,16.03,17,20.04,0,0,1,,0,113,176,151
Animal,54135,620538,622762,2224,73,-4.3,100,-0.04,0,100,0.0,282.82,34,13.6,0,0,2,,0,137,119,130
Animal,51174,589270,622917,33647,811,-4.75,100,-0.05,44,100,0.44,3610.53,53,12.54,0,0,1,,1,154,181,131
Animal,54001,618583,622948,4365,143,-2.53,100,-0.03,0,100,0.0,593.38,47,13.24,0,0,1,,0,152,199,128
Animal,45795,536372,622949,86577,2323,-9.18,100,-0.09,0,100,0.0,10173.94,182,11.39,0,0,1,,5,134,157,132
Animal,51630,593499,623244,29745,769,-0.96,100,-0.01,0,100,0.0,3399.26,138,13.89,0,0,4,,2,109,158,140
Animal,51630,593499,623245,29746,769,-4.96,100,-0.05,0,100,0.0,3399.26,139,13.89,0,0,4,,2,109,158,140
Animal,52944,605919,623282,17363,472,-0.65,100,-0.01,0,100,0.0,2102.89,82,15.83,0,0,3,,1,129,149,135
Animal,51383,591225,623320,32095,803,-3.22,100,-0.03,0,100,0.0,3509.51,100,12.57,0,0,4,,1,135,173,90
Animal,51383,591225,623320,32095,803,-7.22,100,-0.07,0,100,0.0,3509.51,101,12.57,0,0,4,,1,135,173,90
Animal,42120,493717,623357,129640,3554,-3.34,100,-0.03,0,100,0.0,15218.53,214,11.56,0,0,3,,1,85,154,128
Animal,54125,620391,623358,2967,94,-2.97,100,-0.03,0,100,0.0,362.11,38,10.06,0,0,1,,0,102,161,129
Animal,53887,616840,623546,6706,215,-3.13,100,-0.03,0,100,0.0,917.07,63,12.88,0,0,1,,0,111,189,98
Animal,53887,616840,623547,6707,215,-7.13,100,-0.07,0,100,0.0,917.07,64,12.88,0,0,1,,0,111,189,98
Animal,51147,589042,623548,34506,863,-4.37,100,-0.04,0,100,0.0,3888.21,114,13.54,0,0,4,,2,129,168,124
Animal,53349,609992,623586,13594,412,-1.49,100,-0.01,0,100,0.0,1836.98,92,14.53,0,0,3,,1,152,155,79
Animal,35777,418520,623623,205103,5599,-4.83,100,-0.05,0,100,0.0,24739.64,510,12.5,0,0,13,,9,137,174,85
Animal,53981,618263,623887,5624,176,-3.65,100,-0.04,0,100,0.0,791.48,48,13.37,0,0,3,,1,127,126,121
Animal,53408,610565,624036,13471,398,-3.87,100,-0.04,0,100,0.0,1703.2,80,12.1,0,0,1,,0,158,167,115
Animal,53408,610565,624037,13472,398,-7.87,100,-0.08,0,100,0.0,1703.2,81,12.1,0,0,1,,0,158,167,115
Animal,53248,609006,624075,15069,433,-3.03,100,-0.03,0,100,0.0,1871.51,79,14.62,0,0,1,,0,95,140,152
Animal,53248,609006,624076,15070,433,-7.03,100,-0.07,0,100,0.0,1871.51,80,14.62,0,0,1,,0,95,140,152
Animal,51339,590833,624162,33329,856,-3.59,100,-0.04,0,100,0.0,3641.05,145,10.91,0,0,6,,0,74,164,111
Animal,51339,590833,624163,33330,856,-7.59,100,-0.08,0,100,0.0,3641.05,146,10.91,0,0,6,,0,74,164,111
Animal,50625,584199,624198,39999,1014,-0.85,100,-0.01,0,100,0.0,4412.0,142,13.62,0,0,6,,1,110,139,124
Animal,50625,584199,624198,39999,1014,-4.85,100,-0.05,0,100,0.0,4412.0,143,13.62,0,0,6,,1,110,139,124
Animal,54042,619225,624199,4974,170,-1.78,100,-0.02,0,100,0.0,684.64,67,10.31,0,0,2,,0,121,146,124
Animal,50317,581268,624348,43080,1098,-0.98,100,-0.01,0,100,0.0,4900.21,169,16.38,0,0,5,,0,162,102,117
Animal,54298,622800,624498,1698,65,-0.73,100,-0.01,0,100,0.0,263.43,33,15.68,0,0,5,,0,127,139,97
Animal,53645,613528,624610,11082,320,0,100,0.0,44,100,0.44,1464.51,39,13.97,0,0,2,,0,119,198,129
Animal,54432,624764,624951,187,8,-2.29,100,-0.02,30.05,100,0.3,11.57,7,14.47,0,0,1,,0,152,175,167
Animal,54409,624428,625099,671,23,-7.15,100,-0.07,52,100,0.52,129.35,13,16.17,0,0,2,,0,146,153,187
Animal,54443,624986,625393,407,20,-2.11,100,-0.02,0,100,0.0,0,20,11.8,0,0,0,,0,126,90,133
Animal,54461,625208,625430,222,9,-6.35,100,-0.06,4.5,100,0.05,0,9,17.05,0,0,0,,0,137,154,122
Animal,54039,619190,625430,6240,202,-1.18,100,-0.01,0,100,0.0,817.44,66,16.75,0,0,10,,0,163,162,132
Animal,54039,619190,625430,6240,202,-5.18,100,-0.05,0,100,0.0,817.44,67,16.75,0,0,10,,0,163,162,132
Animal,52851,605061,625431,20370,531,-0.88,100,-0.01,6.0,100,0.06,2440.11,43,16.67,0,0,1,,2,150,143,133
Animal,54151,620832,625467,4635,182,-3.85,100,-0.04,0,100,0.0,744.53,109,15.01,0,0,24,,0,102,143,111
Animal,54431,624763,625579,816,38,-2.13,100,-0.02,0,100,0.0,154.47,30,13.79,0,0,2,,1,106,177,102
Animal,54431,624763,625579,816,38,-6.13,100,-0.06,0,100,0.0,154.47,31,13.79,0,0,2,,1,106,177,102
Animal,53915,617269,625615,8346,256,-0.91,100,-0.01,0,100,0.0,1095.02,58,13.83,0,0,3,,0,135,155,136
Animal,53915,617269,625616,8347,256,-4.91,100,-0.05,0,100,0.0,1095.02,59,13.83,0,0,3,,0,135,155,136
Animal,47671,555433,625692,70259,1858,-0.52,100,-0.01,0,100,0.0,8058.31,210,11.64,0,0,7,,1,115,128,124
Animal,47671,555433,625692,70259,1858,-4.52,100,-0.05,0,100,0.0,8058.31,211,11.64,0,0,7,,1,115,128,124
Animal,54455,625135,625768,633,27,-1.14,100,-0.01,0,100,0.0,35.78,20,14.91,0,0,2,,0,101,154,83
Animal,54455,625135,625769,634,27,-5.14,100,-0.05,0,100,0.0,35.78,21,14.91,0,0,2,,0,101,154,83
Animal,51548,592780,625805,33025,812,-7.14,100,-0.07,48,100,0.48,3688.04,57,12.33,0,0,2,,3,139,186,155
Animal,53145,608004,625805,17801,498,-1.79,100,-0.02,0,100,0.0,2125.76,75,12.13,0,0,4,,0,90,131,121
Animal,53145,608004,625805,17801,498,-5.79,100,-0.06,0,100,0.0,2125.76,76,12.13,0,0,4,,0,90,131,121
Animal,54053,619368,625920,6552,188,-8.0,100,-0.08,25.93,100,0.26,856.33,25,15.74,0,0,4,,0,117,150,105
Animal,53854,616340,625920,9580,294,-2.4,100,-0.02,0,100,0.0,1244.16,61,18.08,0,0,2,,0,133,133,140
Animal,53854,616340,625920,9580,294,-6.4,100,-0.06,0,100,0.0,1244.16,62,18.08,0,0,2,,0,133,133,140
Animal,48952,567926,626107,58181,1519,-3.7,100,-0.04,0,100,0.0,6595.59,214,14.29,0,0,10,,1,132,156,100
Animal,52038,597362,626144,28782,757,-0.93,100,-0.01,0,100,0.0,3290.94,133,13.36,0,0,3,,1,121,152,139
Animal,52692,603616,626181,22565,618,-3.64,100,-0.04,0,100,0.0,2649.79,102,15.06,0,0,3,,0,133,163,81
Animal,52142,598254,626256,28002,719,-1.89,100,-0.02,44,100,0.44,3244.46,83,12.96,0,0,2,,1,123,166,136
Animal,49123,569458,626293,56835,1466,-3.46,100,-0.03,0,100,0.0,6529.59,201,13.65,0,0,5,,4,74,160,141
Animal,49123,569458,626293,56835,1466,-7.46,100,-0.07,0,100,0.0,6529.59,202,13.65,0,0,5,,4,74,160,141
Animal,52417,600940,626366,25426,658,0,100,0.0,48,100,0.48,2962.56,75,15.69,0,0,3,,0,120,135,107
Animal,47845,557149,626404,69255,1835,-0.38,100,-0.0,0,100,0.0,8210.18,230,15.34,0,0,4,,4,149,139,127
Animal,47845,557149,626404,69255,1835,-4.38,100,-0.04,0,100,0.0,8210.18,231,15.34,0,0,4,,4,149,139,127
Animal,54021,618834,626405,7571,223,-0.1,100,-0.0,0,100,0.0,956.68,41,17.85,0,0,1,,0,142,154,92
Animal,54021,618834,626405,7571,223,-4.1,100,-0.04,0,100,0.0,956.68,42,17.85,0,0,1,,0,142,154,92
Animal,54416,624501,626406,1905,79,-3.32,100,-0.03,0,100,0.0,240.94,62,15.85,0,0,10,,0,72,172,86
Animal,54416,624501,626406,1905,79,-7.32,100,-0.07,0,100,0.0,240.94,63,15.85,0,0,10,,0,72,172,86
Animal,54212,621607,626479,4872,156,-2.2,100,-0.02,0,100,0.0,674.09,53,15.6,0,0,8,,0,102,133,105
Animal,54212,621607,626480,4873,156,-6.2,100,-0.06,0,100,0.0,674.09,54,15.6,0,0,8,,0,102,133,105
Animal,53383,610303,626482,16179,479,-3.9,100,-0.04,0,100,0.0,2014.75,88,11.77,0,0,6,,0,113,130,155
Animal,52448,601187,626524,25337,669,-0.99,100,-0.01,0,100,0.0,2936.24,99,15.49,0,0,2,,0,93,151,114
Animal,52448,601187,626525,25338,669,-4.99,100,-0.05,0,100,0.0,2936.24,100,15.49,0,0,2,,0,93,151,114
Animal,52439,601091,626713,25622,666,-8.3,100,-0.08,34.78,100,0.35,3002.77,85,15.77,0,0,1,,1,133,140,194
Animal,51648,593733,626717,32984,802,-8.0,100,-0.08,36.12,100,0.36,3548.84,26,12.15,0,0,1,,1,184,111,151
Animal,53711,614437,626749,12312,367,-1.84,100,-0.02,0,100,0.0,1553.59,72,14.39,0,0,1,,0,88,156,163
Animal,53711,614437,626750,12313,367,-5.84,100,-0.06,0,100,0.0,1553.59,73,14.39,0,0,1,,0,88,156,163
Animal,53830,616019,626788,10769,333,-3.29,100,-0.03,0,100,0.0,1452.83,74,16.36,0,0,8,,0,145,112,119
Animal,54184,621238,626789,5551,176,-0.99,100,-0.01,0,100,0.0,783.19,55,13.99,0,0,2,,1,73,166,117
Animal,54020,618834,626861,8027,236,-1.87,100,-0.02,0,100,0.0,1087.85,51,16.38,0,0,2,,1,124,163,110
Animal,54197,621386,626863,5477,177,-0.48,100,-0.0,0,100,0.0,853.94,60,15.47,0,0,7,,2,81,169,96
Animal,54535,626295,626864,569,28,-1.08,100,-0.01,0,100,0.0,39.9,25,16.63,0,0,2,,0,115,142,124
Animal,54535,626295,626864,569,28,-5.08,100,-0.05,0,100,0.0,39.9,26,16.63,0,0,2,,0,115,142,124
Animal,49838,576109,626899,50790,1278,-1.56,100,-0.02,0,100,0.0,5801.59,147,14.95,0,0,3,,3,120,140,113
Animal,49838,576109,626899,50790,1278,-5.56,100,-0.06,0,100,0.0,5801.59,148,14.95,0,0,3,,3,120,140,113
Animal,50097,578755,626901,48146,1221,-3.83,100,-0.04,0,100,0.0,5218.16,153,9.24,0,0,6,,2,118,174,125
Animal,43979,516479,626938,110459,3022,0.0,100,0.0,0,100,0.0,12964.45,193,10.65,0,0,2,,2,139,182,143
Animal,43979,516479,626938,110459,3022,-4.0,100,-0.04,0,100,0.0,12964.45,194,10.65,0,0,2,,2,139,182,143
Animal,51252,590006,626938,36932,944,-3.7,100,-0.04,0,100,0.0,4164.57,129,16.47,0,0,3,,1,140,167,127
Animal,51252,590006,626938,36932,944,-7.7,100,-0.08,0,100,0.0,4164.57,130,16.47,0,0,3,,1,140,167,127
Animal,51978,596746,626977,30231,760,-2.15,100,-0.02,0,100,0.0,3244.6,55,10.51,0,0,2,,1,126,110,148
Animal,51288,590354,627050,36696,932,-2.82,100,-0.03,0,100,0.0,4269.28,124,16.47,0,0,1,,4,116,167,125
Animal,51288,590354,627050,36696,932,-6.82,100,-0.07,0,100,0.0,4269.28,125,16.47,0,0,1,,4,116,167,125
Animal,53785,615440,627089,11649,349,-1.64,100,-0.02,0,100,0.0,1472.58,68,15.73,0,0,1,,0,112,147,126
Animal,50412,582315,627125,44810,1111,-0.3,100,-0.0,0,100,0.0,4879.01,91,12.1,0,0,3,,2,132,146,142
Animal,50598,583951,627125,43174,1080,-3.73,100,-0.04,0,100,0.0,4624.23,111,12.51,0,0,4,,0,94,140,130
Animal,50598,583951,627125,43174,1080,-7.73,100,-0.08,0,100,0.0,4624.23,112,12.51,0,0,4,,0,94,140,130
Animal,54286,622613,627126,4513,130,-3.86,100,-0.04,0,100,0.0,543.07,29,12.12,0,0,1,,0,77,136,102
Animal,49979,577473,627127,49654,1263,-0.2,100,-0.0,0,100,0.0,5545.68,173,15.79,0,0,2,,2,158,120,120
